house_name,house_location,house_status,house_price,price_unit
大汉月亮河畔,[ 望城 月亮岛 ] 马桥河路与月亮岛路交汇处东北角,在售,5300,元/㎡
卓越•青竹湖,[ 开福 新河三角洲 ] 长沙•青竹湖湘一外国语学校旁,在售,13000,元/㎡起
鑫远·翡丽郡,[ 天心 南城省府 ] 芙蓉路与杉木冲路交汇处（省政府地铁站...,待售,11677,元/m²
海伦春天,[ 星沙 松雅湖 ] 黄兴大道218号,待售,8172,元/m²
圆泰长沙印,"[ 岳麓 岳麓中心 ] 湘岳南路,近潇湘北路",在售,18000,元/㎡
碧桂园·月湖湾,[ 宁乡 宁乡 ] 宁乡市玉潭新城二环路与新康大道交汇处...,在售,7100,元/㎡
启迪协信中心公寓,[ 岳麓 市府 ] 岳麓银杉路与茶子山路交汇处东北角,在售,12000,元/㎡
新力•钰珑湾,[ 宁乡 宁乡 ] 宁乡市创业大道与东沩东路交汇处东南角...,在售,7000,元/㎡
新力·紫园,[ 开福 开福中心 ] 长沙市开福区三一大道与陡岭路交汇处,在售,13500,元/㎡
荣盛岳麓峰景,"[ 望城 雷锋大道 ] 黄金西路,近东方红路",待售,6925,元/m²
万科里金域国际,[ 岳麓 市府 ] 岳麓区潇湘北路与含光路交汇处东南角（...,待售,9750,元/m²
山湖鹭岛,[ 望城 其他 ] 芙蓉北路燎原水库旁,在售,10000,元/㎡起
美联天骄城,[ 雨花 雨花中心 ] 朝晖路499号,待售,12187,元/m²
长沙恒大清澜苑,[ 开福 新河三角洲 ] 网船班路3号,在售,9800,元/㎡
润和山水郡,[ 望城 雷锋大道 ] 黄金东路,待售,6925,元/m²
公园9号大都会,"[ 开福 开福中心 ] 东风路,近德雅路",在售,15000,元/㎡
卓越·千山里,[ 岳麓 麓南含浦 ] 学丰路938号,在售,13500,元/㎡
钱隆世家北金公寓,[ 开福 城北 ] 开福区芙蓉北路与兴联东路交汇处（新周...,在售,8200,元/㎡
长房•时代天地,[ 岳麓 市府 ] 玉兰路与桐梓坡路交汇处（长房时代城人...,在售,13500,元/㎡起
房聚云台府,[ 望城 月亮岛 ] 雷锋大道,在售,7900,元/㎡
天心·白沙里,"[ 天心 天心中心 ] 白沙路,近城南西路",在售,20000,元/㎡
正荣华悦广场,[ 雨花 汽车南站 ] 湘府路与圭塘路交汇处西北角,在售,12000,元/㎡
中建江山壹号,"[ 天心 天心中心 ] 湘江中路,近橘洲湾路",在售,3100,万元/套起
滨江一号,"[ 岳麓 市府 ] 银杉路,近北津城路",在售,1800,万元/套
绿城青竹园,[ 开福 城北 ] 青竹湖路222号,在售,370,万元/套起
复地星光天地,[ 雨花 汽车南站 ] 湘府中路80号,在售,9500,元/㎡起
远洋•外滩壹号,"[ 岳麓 市府 ] 滨江景观大道,近佑母塘路",在售,19000,元/㎡
才子城,[ 望城 斑马湖 ] 高塘岭大道,在售,5500,元/㎡
保利天禧,[ 岳麓 岳麓中心 ] 岳麓大道与潇湘大道交汇处西南角(银盆...,待售,13170,元/m²
长盛岚庭,[ 天心 天心中心 ] 竹塘西路378号（芙蓉路铁道学院西侧）,待售,11000,元/㎡
晟通牡丹舸,[ 岳麓 梅溪湖 ] 环湖路777号,待售,14195,元/m²
华润琨瑜府,[ 岳麓 梅溪湖 ] 映日路与平川路交汇处,在售,9971,元/㎡
保利香槟国际,[ 长沙周边 其他 ] 万家丽北路与湘龙路交汇处往西300米,待售,6500,元/㎡
丰园城,[ 雨花 汽车南站 ] 汇金路199号,待售,8200,元/㎡
五峰国际,[ 雨花 武广新城 ] 木莲路与洞井路交汇处东北角,在售,10000,元/㎡起
中国铁建洋湖壹品,[ 岳麓 洋湖垸 ] 洋湖大道与含浦中路交汇处东北角,待售,13750,元/m²
金桥国际,[ 望城 雷锋大道 ] 普瑞大道西,待售,6987,元/m²
福天藏郡,[ 天心 暮云 ] 芙蓉南路与高云路交汇处和美星城西片区,待售,7800,元/㎡
雅居乐依云小镇,"[ 宁乡 宁乡 ] 迎宾路,近096县道",在售,6500,元/㎡
